City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
499,Ust-Kuyga,RU,70.0167,135.6,-9.92,98,99,3.58,overcast clouds
500,Luderitz,NA,-26.6481,15.1594,58.19,86,0,7.0,clear sky
501,Golden,US,39.7555,-105.2211,40.64,47,1,1.99,clear sky
502,Melendugno,IT,40.2747,18.3368,57.29,88,0,10.36,clear sky
503,Burgeo,CA,47.6167,-57.6152,42.48,63,89,10.87,overcast clouds
504,Channel-Port Aux Basques,CA,47.5702,-59.1367,41.92,67,100,9.24,light rain
505,Greenwood,US,34.1668,-82.1165,67.01,59,100,12.66,mist
506,Boyuibe,BO,-20.4167,-63.2833,84.69,42,60,1.97,broken clouds
507,Altea,ES,38.5989,-0.0514,69.21,87,59,7.65,broken clouds
508,Zyryanskoye,RU,56.8306,86.6258,27.19,93,94,10.71,overcast clouds
509,Dera Ghazi Khan,PK,30.0561,70.6348,68.56,43,34,5.39,scattered clouds
510,Togur,RU,58.3631,82.8265,26.96,97,100,6.31,overcast clouds
511,Etchojoa,MX,26.9167,-109.6333,80.28,35,98,11.27,overcast clouds
512,Sandi,IN,27.3,79.95,67.05,49,0,6.89,clear sky
513,Puerto Leguizamo,CO,-0.1934,-74.7819,82.11,82,73,2.48,heavy intensity rain
514,Divnomorskoye,RU,44.5011,38.1353,51.53,77,2,4.68,clear sky
515,Boyolangu,ID,-8.1181,111.8935,75.76,89,100,0.56,overcast clouds
516,Kaeo,NZ,-35.1,173.7833,67.32,88,10,8.72,clear sky
517,Coshocton,US,40.272,-81.8596,61.47,97,100,1.99,moderate rain
518,Grand-Santi,GF,4.25,-54.3833,76.51,93,100,3.04,overcast clouds
519,Salinas,US,36.6777,-121.6555,63.99,53,0,6.91,clear sky
520,Mumford,GH,5.2618,-0.759,79.34,80,66,8.63,broken clouds
521,Carutapera,BR,-1.195,-46.02,78.51,85,29,7.07,scattered clouds
522,Stykkisholmur,IS,65.0757,-22.7297,38.43,98,100,9.71,overcast clouds
523,Alta Floresta,BR,-9.8756,-56.0861,91.22,55,20,8.05,few clouds
524,Miri,MY,4.4148,114.0089,77.14,94,20,0.0,few clouds
525,Swift Current,CA,50.2834,-107.8014,13.01,73,0,6.91,clear sky
526,Puerto Madryn,AR,-42.7692,-65.0385,61.47,65,100,14.09,light rain
527,Pecos,US,31.4229,-103.4932,57.29,35,0,6.91,clear sky
528,Syracuse,IT,37.0881,15.2792,62.19,71,60,6.22,broken clouds
529,Bogande,BF,12.9714,-0.1436,83.05,25,0,5.21,clear sky
530,Mareeba,AU,-17.0,145.4333,72.32,92,14,3.15,few clouds
531,Te Anau,NZ,-45.4167,167.7167,57.02,71,100,0.92,overcast clouds
532,Puerto Penasco,MX,31.3167,-113.5333,67.91,28,100,5.01,overcast clouds
533,Sungaipenuh,ID,-2.0833,101.3833,63.72,97,100,1.28,overcast clouds
534,Sagana,KE,-0.6667,37.2,63.23,90,100,2.91,overcast clouds
535,Erzin,TR,36.9559,36.2,61.88,52,0,6.04,clear sky
536,Seredka,RU,58.1584,28.1858,51.55,94,100,11.86,overcast clouds
537,Coquimbo,CL,-29.9533,-71.3436,62.33,72,75,9.22,broken clouds
538,Okha,RU,53.5739,142.9478,25.83,79,100,5.97,overcast clouds
539,Makakilo City,US,21.3469,-158.0858,79.68,50,20,14.97,few clouds
540,Carballo,ES,43.213,-8.691,59.52,86,0,3.29,clear sky
541,Cedar City,US,37.6775,-113.0619,37.4,48,8,4.45,clear sky
542,Hualmay,PE,-11.0964,-77.6139,68.34,73,28,10.78,scattered clouds
543,Ringas,IN,27.35,75.5667,66.56,44,0,3.44,clear sky
544,Tocopilla,CL,-22.092,-70.1979,67.73,62,21,8.46,few clouds
545,Haines Junction,CA,60.7522,-137.5108,17.55,93,100,1.14,overcast clouds
546,Champerico,GT,14.3,-91.9167,90.14,69,5,5.23,clear sky
547,Burnie,AU,-41.0667,145.9167,53.94,81,100,8.48,overcast clouds
548,Garowe,SO,8.4054,48.4845,74.66,70,64,14.23,broken clouds
549,Kurumkan,RU,54.3,110.3,12.88,89,53,2.8,broken clouds
550,Vestmanna,FO,62.1564,-7.1664,49.12,87,100,12.66,overcast clouds
551,Sohag,EG,26.557,31.6948,66.49,44,0,7.23,clear sky
552,Syamzha,RU,60.0158,41.0614,44.62,90,100,14.85,light rain
553,Brae,GB,60.3964,-1.353,52.32,84,80,21.59,broken clouds
554,Atar,MR,20.5169,-13.0499,78.57,12,70,6.15,broken clouds
555,Kampene,CD,-3.6,26.6667,64.42,98,77,1.97,broken clouds
556,Necochea,AR,-38.5473,-58.7368,63.41,71,89,16.46,light rain
557,Barabinsk,RU,55.3571,78.357,29.23,97,100,7.99,light snow
558,San Ramon,US,37.7799,-121.978,60.73,56,0,3.0,clear sky
559,Taltal,CL,-25.4,-70.4833,64.22,66,97,4.81,overcast clouds
560,Santa Rosa,PH,14.3122,121.1114,80.58,92,55,7.99,broken clouds
561,Bismarck,US,46.8083,-100.7837,15.64,81,75,17.27,broken clouds
562,Ontario,US,34.0633,-117.6509,71.71,21,75,11.5,broken clouds
563,Miramar,US,25.9873,-80.2323,88.0,71,89,3.0,overcast clouds
564,Tshela,CD,-4.9833,12.9333,72.64,98,95,1.19,overcast clouds
565,Pulandian,CN,39.3953,121.9669,59.34,95,99,8.7,overcast clouds
566,Phibun Mangsahan,TH,15.2447,105.2291,73.38,85,100,3.85,overcast clouds
567,Knysna,ZA,-34.0363,23.0471,64.44,93,6,3.11,clear sky
568,Luganville,VU,-15.5333,167.1667,78.73,88,100,5.03,moderate rain
569,Mokhsogollokh,RU,61.4681,128.9203,-2.49,91,96,8.21,overcast clouds
570,La Mana,EC,-0.9333,-79.2167,87.26,50,93,2.37,light rain
571,Half Moon Bay,US,37.4636,-122.4286,62.22,57,0,8.05,clear sky
